IID,prs_basal_metabolic_rate,prs_power_potential,prs_stress_fracture_risk,prs_total_protein,prs_englyst_dietary_fibre,prs_savoury_snack_consumers,prs_overall_bone_mineral_density,prs_reduced_heart_beat_response_to_exercise,prs_endurance,prs_aversion_to_exercise,prs_total_fattty_acids,prs_potential_for_lean_body_mass
user2611_file1630_yearofbirth_unknown_sex_unknown.23andme,-1.40721216e-05,-1.7575984e-05,-0.000561774915,-0.000125912528,7.26885279e-05,-9.76811667e-05,6.16889916e-05,0.00039915053,-3.86071782e-06,-0.000150550269,-0.000130919275,-6.77059656e-06
user2612_file1631_yearofbirth_unknown_sex_unknown.23andme,-2.28759633e-05,-1.97253209e-05,-0.000562964039,-0.000121340644,7.07390921e-05,-8.80223504e-05,2.83477877e-05,0.000405037066,-1.01415403e-06,-0.000125402776,-0.00016740798,-1.38646345e-05
user2614_file1643_yearofbirth_unknown_sex_unknown.23andme,-1.3118906e-05,-1.43655896e-05,-0.000542486706,-0.000120979705,6.32082915e-05,-8.87682048e-05,4.93372306e-05,0.000385544659,-1.54328526e-06,-0.000153862194,-0.000121143255,-6.48370807e-06
user2616_file1634_yearofbirth_1979_sex_XY.23andme,-1.73158676e-05,-1.92463493e-05,-0.000556328032,-0.000123560997,6.84612109e-05,-9.44657635e-05,0.00010390552,0.000396229874,1.1598778e-06,-0.000142745128,-8.1797606e-05,-1.07837825e-05
user2618_file1637_yearofbirth_1966_sex_XX.23andme,-1.54290199e-05,-1.78086987e-05,-0.000555265973,-0.000112690599,6.99084808e-05,-9.35339964e-05,5.75035447e-05,0.000397674814,-1.66088938e-06,-0.000143183772,-0.000109704552,-7.51278756e-06
user2619_file1639_yearofbirth_unknown_sex_unknown.23andme,-1.86436371e-05,-2.19737723e-05,-0.000541452027,-0.000129653753,6.63234515e-05,-0.00010211031,3.58906406e-05,0.000423368037,-4.93534603e-06,-0.000153411089,-8.44343465e-05,-9.48642723e-06
user2620_file1640_yearofbirth_1993_sex_XY.23andme,-1.76687147e-05,-1.70673661e-05,-0.000558679227,-0.000115970023,4.97694327e-05,-9.45864708e-05,4.8381375e-05,0.00041051691,-6.26936293e-06,-0.000141214997,-9.18502292e-05,-9.47171471e-06
user2627_file1648_yearofbirth_unknown_sex_unknown.23andme,-1.82410243e-05,-1.65682213e-05,-0.000538246527,-0.000102745131,5.68808754e-05,-9.12395194e-05,-5.91846982e-06,0.000407797109,-6.44850253e-07,-0.000142834663,-0.000159175356,-1.08310933e-05
user2628_file1644_yearofbirth_unknown_sex_unknown.23andme,-1.52875526e-05,-1.95278527e-05,-0.000564894931,-0.000103080021,7.35635418e-05,-9.24252105e-05,0.00013004855,0.000394365085,-2.41087024e-06,-0.000147429239,-8.20142704e-05,-9.58872734e-06
user2629_file1647_yearofbirth_unknown_sex_unknown.23andme,-1.54290199e-05,-1.78086987e-05,-0.000555265973,-0.000112690599,6.99084808e-05,-9.35339964e-05,5.75035447e-05,0.000397674814,-1.66088938e-06,-0.000143183772,-0.000109704552,-7.51278756e-06
user262_file103_yearofbirth_1975_sex_XY.23andme,-1.65028839e-05,-1.83564622e-05,-0.000546068706,-0.000113143162,5.04837743e-05,-0.000102137376,0.000106028061,0.000398375688,-1.17757859e-06,-0.000132317351,-0.00011284541,-1.04359689e-05
user2632_file1649_yearofbirth_unknown_sex_unknown.ancestry,-1.35431506e-05,-2.02022959e-05,-0.000576382688,-0.00011848755,6.57131516e-05,-8.99690334e-05,3.24688242e-05,0.00039036406,-4.20337666e-06,-0.000158220235,-0.000110828436,-8.08083759e-06
user2633_file1650_yearofbirth_unknown_sex_unknown.23andme,-1.08818464e-05,-1.93637326e-05,-0.000571368757,-0.000102865729,8.3150472e-05,-0.00010133391,4.16922592e-05,0.000413735856,5.78349124e-07,-0.00013870989,-9.49871418e-05,-1.05724683e-06
user2634_file1653_yearofbirth_1990_sex_XY.23andme,-1.54395539e-05,-1.58732206e-05,-0.000557696112,-9.94297947e-05,7.54356263e-05,-8.76990372e-05,3.35632307e-05,0.000396249461,-3.77615869e-06,-0.000140760664,-0.00012386192,-8.09530949e-06
user2635_file1654_yearofbirth_1970_sex_XX.23andme,-1.01607169e-05,-1.72845759e-05,-0.000537803042,-0.000101963939,7.64964509e-05,-9.84445989e-05,8.36985664e-05,0.000392959342,-2.99589858e-06,-0.000124070606,-0.000103102794,-3.81172981e-06
user2636_file1655_yearofbirth_1993_sex_XX.ancestry,-1.55950341e-05,-2.00235909e-05,-0.000555842594,-0.000115935524,5.97546811e-05,-9.82536992e-05,8.09530106e-05,0.000393920647,-2.37615159e-08,-0.000147241993,-0.000130306353,-6.4049098e-06
user2637_file1656_yearofbirth_1991_sex_XY.23andme,-2.17791274e-05,-2.5767939e-05,-0.000515074912,-9.26332324e-05,5.1454558e-05,-9.08036741e-05,0.000239482422,0.000392821232,4.65805769e-06,-0.000130798287,-8.83996862e-05,-1.11636386e-05
user2640_file1657_yearofbirth_1989_sex_XY.23andme,-1.48503258e-05,-1.92281733e-05,-0.00053979128,-0.000107232708,7.73047412e-05,-9.16395259e-05,0.000117813841,0.000398379572,-3.1975705e-06,-0.00013870064,-0.000140176865,-4.94934182e-06
user2643_file1659_yearofbirth_unknown_sex_XY.23andme,-1.54290199e-05,-1.78086987e-05,-0.000555265973,-0.000112690599,6.99084808e-05,-9.35339964e-05,5.75035447e-05,0.000397674814,-1.66088938e-06,-0.000143183772,-0.000109704552,-7.51278756e-06
user2643_file1661_yearofbirth_unknown_sex_XY.23andme,-1.2344765e-05,-1.75020472e-05,-0.000570969165,-0.000110808481,6.55462221e-05,-0.000107751549,1.44720096e-05,0.000393886346,-3.20645301e-06,-0.000140442485,-0.000142871552,-4.49547629e-06
user2645_file1662_yearofbirth_unknown_sex_unknown.23andme,-1.48268291e-05,-1.91168058e-05,-0.000566966287,-0.000102486524,7.39241492e-05,-9.0204542e-05,2.46311137e-05,0.000385391272,-2.94316945e-06,-0.000134367414,-0.000100653156,-7.04724628e-06
user2647_file1665_yearofbirth_unknown_sex_unknown.23andme,-1.24030234e-05,-1.46973452e-05,-0.000567673457,-9.51845978e-05,5.94328566e-05,-9.80914221e-05,7.75557402e-05,0.000398055992,-3.05775252e-06,-0.000145106604,-0.000106077956,-6.47364579e-06
user2648_file1664_yearofbirth_unknown_sex_unknown.23andme,-1.27609247e-05,-1.63682313e-05,-0.000516713633,-9.63102114e-05,7.65152218e-05,-8.89643493e-05,6.06640515e-05,0.000396338186,-1.90219984e-06,-0.000154161399,-0.000134829723,-4.62303519e-06
user2650_file1667_yearofbirth_unknown_sex_unknown.23andme,-1.5778807e-05,-1.52618088e-05,-0.000560441005,-0.000104664015,7.52806584e-05,-9.29430126e-05,2.74076539e-05,0.000405723034,5.75740785e-07,-0.000142265389,-0.00012171897,-7.2330466e-06
user2652_file1669_yearofbirth_unknown_sex_unknown.23andme,-1.6570283e-05,-1.98018618e-05,-0.000565052563,-0.000138006345,4.96555845e-05,-9.00611394e-05,0.00011301636,0.000414848198,-1.88614217e-06,-0.000141566656,-8.9679497e-05,-5.05553256e-06
user2653_file1670_yearofbirth_unknown_sex_unknown.23andme,-1.78568903e-05,-1.71625582e-05,-0.00055738562,-0.00011059217,7.43317127e-05,-8.69053482e-05,2.70692819e-05,0.000380260791,4.24128403e-07,-0.000142060362,-8.02945916e-05,-1.04793519e-05
user2655_file1671_yearofbirth_unknown_sex_unknown.23andme,-1.45986155e-05,-1.60455429e-05,-0.000539678594,-0.000116321451,9.3811433e-05,-9.56117422e-05,8.74269113e-05,0.000408533187,-3.09420497e-06,-0.000134354122,-0.000119076465,-6.61102164e-06
user2657_file1672_yearofbirth_unknown_sex_unknown.23andme,-1.55481262e-05,-2.42346026e-05,-0.00058039093,-0.000130596011,6.68094409e-05,-0.000101933903,5.43376815e-05,0.0004011265,-1.59904131e-06,-0.000145876589,-8.94633102e-05,-7.26716108e-06
user2658_file1673_yearofbirth_unknown_sex_XX.23andme,-1.11221149e-05,-2.05055439e-05,-0.000565504661,-0.000122947545,7.05826584e-05,-9.65730044e-05,2.22800992e-05,0.000399236442,-1.31278844e-06,-0.000137971502,-9.21636361e-05,-4.43678851e-06
user2659_file1674_yearofbirth_unknown_sex_unknown.ftdna-illumina,-2.2369223e-05,-2.02061442e-05,-0.000570406906,-9.70046639e-05,4.29883993e-05,-9.01787655e-05,0.000110439318,0.000401700815,5.99223651e-07,-0.000127638035,-0.000133238222,-1.46552672e-05
user2660_file1675_yearofbirth_unknown_sex_unknown.23andme,-1.20290504e-05,-1.9212775e-05,-0.000555347595,-0.000113546413,7.540506e-05,-8.98781201e-05,4.67002332e-05,0.000403839817,-2.17997962e-06,-0.000147334136,-8.83440604e-05,-3.68134673e-06
user2661_file1676_yearofbirth_1985_sex_XX.23andme,-1.15713578e-05,-1.64764962e-05,-0.000530971242,-0.000118121682,8.0263622e-05,-9.5526637e-05,9.34159726e-05,0.00038771722,-1.54884999e-06,-0.000158415548,-8.9876063e-05,-3.09475658e-06
user2662_file1677_yearofbirth_unknown_sex_unknown.23andme,-1.54290199e-05,-1.78086987e-05,-0.000555265973,-0.000112690599,6.99084808e-05,-9.35339964e-05,5.75035447e-05,0.000397674814,-1.66088938e-06,-0.000143183772,-0.000109704552,-7.51278756e-06
user2663_file1678_yearofbirth_unknown_sex_unknown.23andme,-1.57924325e-05,-1.66549475e-05,-0.000532321767,-0.000104572148,5.70822891e-05,-9.32126747e-05,-3.09871697e-05,0.000389794494,-1.26948626e-06,-0.000141789781,-8.18529345e-05,-8.0727692e-06
user2665_file1681_yearofbirth_unknown_sex_XY.ancestry,-1.21041001e-05,-1.66501327e-05,-0.000539432414,-0.000115780502,8.10456067e-05,-9.27991479e-05,9.65182958e-05,0.00039492248,-3.69939115e-06,-0.00015634712,-9.22321357e-05,-2.78123521e-06
user2669_file1684_yearofbirth_unknown_sex_unknown.23andme,-1.61410718e-05,-1.46654376e-05,-0.000564465284,-0.000113549704,7.7211565e-05,-9.01968193e-05,9.00439747e-05,0.000392338425,-3.29456046e-06,-0.000145151734,-0.000117136935,-8.79407596e-06
user266_file104_yearofbirth_unknown_sex_unknown.23andme,-1.39153558e-05,-2.37958154e-05,-0.000593485616,-0.000139046803,8.06058943e-05,-8.75170813e-05,-9.7662896e-05,0.000385266979,-6.84783463e-07,-0.000133554456,-0.000108307201,-6.64435362e-06
user2671_file1687_yearofbirth_unknown_sex_unknown.23andme,-1.51603148e-05,-1.73184788e-05,-0.000562157612,-0.000119255805,8.85817778e-05,-9.91068058e-05,8.95082015e-06,0.000398875128,-2.88065785e-06,-0.000145804169,-6.620186e-05,-6.9298927e-06
user2673_file1688_yearofbirth_unknown_sex_XY.ancestry,-1.07836106e-05,-1.48755853e-05,-0.000556653904,-8.53205428e-05,6.63522579e-05,-8.97759635e-05,5.63307099e-05,0.00040026444,3.69715237e-08,-0.000141425736,-9.7980945e-05,-5.04551345e-06
user2675_file1693_yearofbirth_unknown_sex_XX.23andme,-1.48454731e-05,-2.26235741e-05,-0.000520913891,-0.000114784092,5.59505492e-05,-8.85344035e-05,8.97026792e-05,0.000406817795,-1.33803001e-06,-0.000130390399,-6.47846503e-05,-8.53658435e-06
user2676_file1694_yearofbirth_unknown_sex_unknown.23andme,-1.2717762e-05,-1.71077186e-05,-0.000542424702,-0.000121755288,6.64149339e-05,-9.19442612e-05,0.000138240453,0.000390114715,-2.88454635e-06,-0.000146638803,-0.000109797276,-3.82831256e-06
user2677_file1695_yearofbirth_1973_sex_XY.ancestry,-1.71880825e-05,-1.15723094e-05,-0.000562006221,-0.000119881669,7.71537903e-05,-9.69061463e-05,3.01939167e-05,0.000395895377,-1.85581798e-06,-0.000141245986,-7.60912167e-05,-1.00894284e-05
user2677_file6101_yearofbirth_1973_sex_XY.23andme,-1.36930861e-05,-1.4347505e-05,-0.000550905031,-8.98984459e-05,8.73449626e-05,-9.70498322e-05,-5.91906186e-05,0.000398007319,-2.83503008e-06,-0.000153055789,-9.07808322e-05,-8.39760122e-06
user2678_file1696_yearofbirth_unknown_sex_unknown.23andme,-1.99983698e-05,-1.40932481e-05,-0.000551705652,-0.000110116546,7.45687586e-05,-9.23111798e-05,0.000111269752,0.000388544134,-2.53805053e-06,-0.000135814636,-8.97122666e-05,-1.20219606e-05
user2679_file1698_yearofbirth_unknown_sex_unknown.23andme,-1.21912188e-05,-1.97470541e-05,-0.000548583606,-0.000140106479,6.50100843e-05,-0.000102869485,8.724899e-05,0.000403025523,-3.87075177e-06,-0.000140907139,-0.000119114318,-4.70908814e-06
user2681_file1699_yearofbirth_unknown_sex_unknown.23andme,-1.33374879e-05,-1.08068626e-05,-0.000570554039,-0.000126409964,5.55656179e-05,-9.33039812e-05,0.000108802509,0.000402272652,-4.01393309e-06,-0.000154910025,-0.000115299625,-5.2262563e-06
user2682_file1700_yearofbirth_1961_sex_unknown.23andme,-1.49994579e-05,-2.35556906e-05,-0.000529581436,-0.000117639442,7.95085897e-05,-8.84951936e-05,-2.45613084e-05,0.000409442039,1.35751749e-06,-0.000153237905,-9.91318079e-05,-5.85995953e-06
user2686_file1721_yearofbirth_1980_sex_XY.23andme,-1.35542961e-05,-1.27076207e-05,-0.000550090123,-0.000106401601,6.61456297e-05,-0.000102045827,-2.72449169e-06,0.000390218681,-9.55959172e-07,-0.000142674569,-0.00012104938,-6.39958825e-06
user2687_file1702_yearofbirth_unknown_sex_unknown.23andme,-1.359037e-05,-1.68142944e-05,-0.000562176861,-0.00011673099,5.2051606e-05,-8.99090737e-05,0.000141446753,0.000392810251,-1.65684506e-06,-0.000154479307,-0.00010889941,-4.56384841e-06
user2688_file1703_yearofbirth_unknown_sex_unknown.23andme,-1.4964876e-05,-1.65961334e-05,-0.000547534693,-0.000144889414,6.32758263e-05,-9.21182443e-05,2.85013691e-05,0.000384098235,-1.63284008e-06,-0.000142656742,-0.00010488017,-4.0768244e-06
user268_file106_yearofbirth_unknown_sex_unknown.23andme,-1.10673884e-05,-1.32561904e-05,-0.000544948634,-0.000127361448,6.71409931e-05,-9.07809921e-05,0.000103642265,0.00040292511,4.54909431e-07,-0.000144928326,-0.000123151199,-7.84391771e-06
user2692_file1706_yearofbirth_unknown_sex_unknown.23andme,-1.82450886e-05,-1.87430577e-05,-0.000555635589,-9.30756238e-05,7.39326373e-05,-9.60752359e-05,3.31880033e-05,0.000397096114,2.74397667e-06,-0.000143074654,-9.58493657e-05,-9.60428732e-06
user2693_file1707_yearofbirth_unknown_sex_unknown.ancestry,-1.84364751e-05,-1.42934946e-05,-0.000559376317,-0.000104480797,8.047885e-05,-9.65547357e-05,1.220222e-05,0.000395755338,5.76574467e-08,-0.000138103486,-8.46755665e-05,-9.39696905e-06
user2699_file1709_yearofbirth_unknown_sex_unknown.23andme,-1.88641108e-05,-1.7177046e-05,-0.000560155971,-0.000117719475,8.02864888e-05,-0.0001052246,5.00792609e-05,0.000398186732,3.7479735e-07,-0.000131074822,-7.7454474e-05,-1.2722294e-05
user26_file10_yearofbirth_unknown_sex_unknown.23andme,-1.8780235e-05,-1.95793416e-05,-0.000581532665,-9.77639593e-05,5.1513933e-05,-9.94891089e-05,4.72599745e-05,0.000381435792,-3.67137901e-07,-0.000139820203,-0.000101594636,-1.02406737e-05
user26_file237_yearofbirth_unknown_sex_unknown.23andme-exome-vcf,-1.3985288e-05,-1.68718881e-05,-0.000564204813,-0.000110036967,6.55675334e-05,-9.71518069e-05,6.76143341e-05,0.000397112922,-3.86710651e-07,-0.000141231414,-0.000107765713,-5.96290206e-06
user2700_file1710_yearofbirth_unknown_sex_unknown.23andme,-1.92021029e-05,-1.54184305e-05,-0.000537438444,-9.60161207e-05,5.92634393e-05,-8.04309043e-05,0.000146872881,0.000402697583,-1.79312695e-06,-0.00013472522,-7.27910856e-05,-1.25286613e-05
user2701_file1711_yearofbirth_unknown_sex_unknown.23andme,-1.30018266e-05,-2.03474382e-05,-0.000572367708,-0.000120226305,6.41006538e-05,-0.000103555201,-1.27323435e-05,0.000415801974,7.32875102e-07,-0.000152045304,-9.96779647e-05,-4.47737385e-06
user2702_file1712_yearofbirth_unknown_sex_unknown.23andme,-1.30018266e-05,-2.03474382e-05,-0.000572367708,-0.000120226305,6.41006538e-05,-0.000103555201,-1.27323435e-05,0.000415801974,7.32875102e-07,-0.000152045304,-9.96779647e-05,-4.47737385e-06
user2703_file1716_yearofbirth_unknown_sex_unknown.23andme,-1.47392578e-05,-2.4112608e-05,-0.000543818806,-9.21119152e-05,4.07580241e-05,-7.9924729e-05,-0.000160161595,0.000391409737,-1.88496728e-06,-0.000135522857,-2.29132131e-05,-1.08926348e-05
user2706_file1715_yearofbirth_unknown_sex_unknown.23andme,-1.72968993e-05,-1.60367891e-05,-0.000542642838,-0.000104426262,6.47835313e-05,-8.77841733e-05,6.00600475e-05,0.000397193046,-6.00296058e-07,-0.000134223553,-0.000138984087,-8.21124273e-06
user2707_file1717_yearofbirth_unknown_sex_unknown.23andme,-1.61438097e-05,-1.48485714e-05,-0.000563200517,-0.000103652676,6.89481915e-05,-9.71091339e-05,0.000151466718,0.000390761918,-1.75383234e-06,-0.000127451828,-0.000118206766,-7.32190811e-06
user2707_file1718_yearofbirth_unknown_sex_unknown.23andme,-1.61438097e-05,-1.48485714e-05,-0.000563200517,-0.000103652676,6.89481915e-05,-9.71091339e-05,0.000151466718,0.000390761918,-1.75383234e-06,-0.000127451828,-0.000118206766,-7.32190811e-06
user2708_file1719_yearofbirth_unknown_sex_unknown.ancestry,-1.62056608e-05,-1.70463683e-05,-0.000558043108,-0.00011054322,5.94568425e-05,-8.94908431e-05,4.63078792e-06,0.000404298504,-1.37205002e-06,-0.000141159017,-6.10077896e-05,-7.24022488e-06
user2709_file1720_yearofbirth_1983_sex_XX.23andme,-1.30653702e-05,-1.86517825e-05,-0.00057784097,-0.000119022657,8.8892583e-05,-8.67930196e-05,0.000131259392,0.0003992389,-4.95145411e-06,-0.00014280404,-9.56969793e-05,-6.43692354e-06
user2711_file1722_yearofbirth_unknown_sex_unknown.ancestry,-1.55391839e-05,-2.62371879e-05,-0.000543350517,-0.000124238799,6.07020376e-05,-9.20314397e-05,-2.35245811e-05,0.000392189728,-7.28717851e-07,-0.000137311574,-9.54184455e-05,-8.02131064e-06
user2712_file1723_yearofbirth_unknown_sex_XY.23andme,-1.70419012e-05,-1.66098023e-05,-0.000537441736,-0.000131772871,6.64047132e-05,-9.39170241e-05,8.34415492e-05,0.000400931904,-4.56147925e-06,-0.000145167397,-7.46948388e-05,-8.49673129e-06
user2713_file1724_yearofbirth_unknown_sex_unknown.23andme,-1.70739329e-05,-1.66332459e-05,-0.000542161408,-8.99715125e-05,7.50150737e-05,-9.28638897e-05,8.67856717e-05,0.000403944902,1.72954342e-06,-0.000141349429,-0.000105542482,-7.27087001e-06
user2715_file1725_yearofbirth_1982_sex_XX.ancestry,-1.48425955e-05,-1.45207828e-05,-0.000568080843,-0.00011565876,6.36309995e-05,-8.4031894e-05,2.05402251e-05,0.000406979756,2.0433805e-06,-0.000153669211,-0.000117309501,-6.72391754e-06
user2716_file1726_yearofbirth_unknown_sex_unknown.23andme,-1.67987433e-05,-1.37163678e-05,-0.000529525476,-9.42527286e-05,7.61498843e-05,-8.75844221e-05,-3.23901609e-05,0.000403367981,1.70296261e-06,-0.000153912361,-0.000105958208,-9.81354294e-06
user2718_file1742_yearofbirth_1964_sex_XY.23andme,-1.28516785e-05,-1.4924077e-05,-0.000582626003,-0.000102946365,4.87978778e-05,-9.5437653e-05,1.60956143e-05,0.000384763539,-1.04904019e-06,-0.000141285052,-8.32703116e-05,-4.98931708e-06
user2719_file1728_yearofbirth_unknown_sex_unknown.23andme,-9.99780869e-06,-2.05184277e-05,-0.000564303343,-0.00011177496,7.72807289e-05,-8.86493539e-05,3.52350718e-06,0.000398749064,-4.02966855e-06,-0.000147389645,-0.000133796476,-2.66755825e-06
user2720_file1729_yearofbirth_unknown_sex_unknown.23andme,-1.49707017e-05,-1.65545832e-05,-0.000552590641,-0.00010224536,9.84114171e-05,-9.08074519e-05,5.67265104e-05,0.000398478027,-3.17564651e-06,-0.00014819162,-0.000104700367,-6.65338383e-06
user2723_file1730_yearofbirth_unknown_sex_unknown.23andme,-1.07432372e-05,-1.78040096e-05,-0.00056141613,-0.000126380884,6.8391798e-05,-9.29993027e-05,9.48135792e-05,0.000386579591,-5.40103155e-07,-0.000138404273,-0.000161764004,-3.39943314e-06
user2724_file1731_yearofbirth_unknown_sex_unknown.23andme,-9.41542077e-06,-1.96581262e-05,-0.000576950077,-9.42022742e-05,6.77564322e-05,-0.00010924702,2.11805416e-05,0.000393329009,-2.45076397e-06,-0.000148422138,-0.00013582976,-2.63053967e-06
user2725_file1732_yearofbirth_1981_sex_XY.23andme,-1.67800473e-05,-1.57947015e-05,-0.000572511822,-0.000126562775,6.80513265e-05,-9.57799322e-05,3.67999206e-05,0.000393273702,-4.93251735e-07,-0.000131894268,-0.000111630775,-9.31134418e-06
user2726_file1733_yearofbirth_unknown_sex_unknown.23andme,-1.7579327e-05,-1.79279468e-05,-0.000549286239,-0.000135102645,6.71490111e-05,-9.32446332e-05,6.00164387e-05,0.000407439467,-2.15779225e-06,-0.000152737888,-0.00016832932,-9.69350452e-06
user2727_file1734_yearofbirth_1979_sex_XY.23andme,-1.86147846e-05,-1.68962192e-05,-0.000540890409,-0.000123113563,8.39846267e-05,-9.15336544e-05,0.000182171538,0.000405047115,-3.18872567e-06,-0.00014914292,-0.000118395059,-1.06340802e-05
user2728_file1735_yearofbirth_unknown_sex_unknown.23andme,-1.29073282e-05,-1.72609374e-05,-0.000548609761,-0.00010833132,6.41248489e-05,-0.000112389149,0.000124684573,0.00040519893,2.0900129e-07,-0.000157347122,-0.000147725141,-5.49151417e-06
user2729_file1736_yearofbirth_1970_sex_XX.ancestry,-2.01651414e-05,-1.73454871e-05,-0.000577639133,-0.000120148036,7.09788067e-05,-9.22437177e-05,4.96704873e-05,0.00040267706,-3.4531791e-06,-0.000158061671,-0.000111852533,-1.47495369e-05
user2730_file1737_yearofbirth_unknown_sex_unknown.23andme,-1.42637852e-05,-2.15602716e-05,-0.000543348054,-8.90429864e-05,7.07655907e-05,-8.12632867e-05,0.000145079427,0.000384976649,6.52320735e-06,-0.000133532648,-8.0330992e-05,-8.42077808e-06
user2735_file1741_yearofbirth_unknown_sex_unknown.23andme,-1.79906898e-05,-1.67208024e-05,-0.000550116708,-9.8839778e-05,7.66928731e-05,-9.91740119e-05,2.09015696e-05,0.000396989444,2.47110851e-07,-0.000157459058,-0.000102040084,-9.16535611e-06
user2739_file1744_yearofbirth_unknown_sex_unknown.23andme,-2.43740624e-05,-2.22041875e-05,-0.000534645573,-0.00012876292,7.41300515e-05,-8.91584927e-05,4.08238217e-05,0.000396240739,-6.8738444e-06,-0.000150938601,-4.68616258e-05,-1.52038731e-05
user2740_file1745_yearofbirth_unknown_sex_unknown.23andme,-1.18793897e-05,-2.24497061e-05,-0.00055716185,-0.000114826529,6.63461679e-05,-9.82937759e-05,4.67030324e-05,0.000402700251,-4.10440544e-07,-0.000139062324,-0.000141173016,-4.85694625e-06
